ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7052	"ENSG00000185507.21"	"IRF7"	chr11	-	615096	615647	615096	615259	615344	615647	7052	11,27,60	4,42,23	21,97,93	4,70,98	234	149	0.899137146117	1.0	0.637,0.29,0.624	0.77,0.469,0.377	-0.022
7053	"ENSG00000062598.18"	"ELMO2"	chr20	-	46368890	46370525	46368890	46368968	46370442	46370525	7053	3,3,10	122,122,141	2,12,7	50,194,201	298	149	0.647920938	1.0	0.012,0.012,0.034	0.02,0.03,0.017	-0.003
7054	"ENSG00000166579.16"	"NDEL1"	chr17	+	8443926	8444357	8443926	8444176	8444259	8444357	7054	15,2,4	2,0,3	4,1,7	0,0,4	232	149	0.894098810591	1.0	0.828,1.0,0.461	1.0,1.0,0.529	-0.08
7055	"ENSG00000146282.19"	"RARS2"	chr6	-	87514212	87514499	87514212	87514308	87514427	87514499	7055	27,57,70	8,1,10	19,28,35	9,8,2	268	149	0.217932771518	0.6066360024104316	0.652,0.969,0.796	0.54,0.661,0.907	0.103
7056	"ENSG00000146282.19"	"RARS2"	chr6	-	87516805	87518739	87516805	87516880	87518168	87518739	7056	37,78,23	292,445,493	14,35,3	254,573,302	298	149	4.21598157163e-07	1.1770956181860096e-05	0.06,0.081,0.023	0.027,0.03,0.005	0.034
7057	"ENSG00000146282.19"	"RARS2"	chr6	-	87518168	87518739	87518168	87518264	87518629	87518739	7057	13,42,7	220,391,363	19,35,10	229,451,244	298	149	0.666616902754	1.0	0.029,0.051,0.01	0.04,0.037,0.02	-0.002
7058	"ENSG00000146282.19"	"RARS2"	chr6	-	87518823	87519707	87518823	87518891	87519582	87519707	7058	13,41,13	220,338,323	10,25,12	184,402,193	298	149	0.269164083054	0.7015216477078927	0.029,0.057,0.02	0.026,0.03,0.03	0.007
7059	"ENSG00000146282.19"	"RARS2"	chr6	-	87518823	87520256	87518823	87519707	87520179	87520256	7059	2,0,0	143,259,214	4,0,0	146,308,142	298	149	1	1.0	0.007,0.0,0.0	0.014,0.0,0.0	-0.002
7060	"ENSG00000146282.19"	"RARS2"	chr6	-	87518823	87521524	87518823	87520256	87521463	87521524	7060	2,5,0	206,424,235	0,0,0	152,445,181	298	149	1	1.0	0.005,0.006,0.0	0.0,0.0,0.0	0.004
7061	"ENSG00000168961.17"	"LGALS9"	chr17	+	27647029	27647432	27647029	27647118	27647269	27647432	7061	6,7,0	4,2,41	2,3,0	4,5,4	298	149	0.334046687154	0.8139745224955064	0.429,0.636,0.0	0.2,0.231,0.0	0.211
7062	"ENSG00000134901.14"	"POGLUT2"	chr13	-	102790900	102791430	102790900	102791138	102791257	102791430	7062	0,0,0	49,262,99	1,2,0	11,51,45	268	149	1	1.0	0.0,0.0,0.0	0.048,0.021,0.0	-0.023
7063	"ENSG00000134901.14"	"POGLUT2"	chr13	-	102790900	102791430	102790900	102791138	102791296	102791430	7063	12,37,13	0,3,2	4,7,18	0,0,0	298	149	0.0382712442489	0.16618002493872686	1.0,0.86,0.765	1.0,1.0,1.0	-0.125
7064	"ENSG00000134901.14"	"POGLUT2"	chr13	-	102791257	102793418	102791257	102791430	102793340	102793418	7064	0,1,0	45,185,71	0,1,0	16,27,49	298	149	1	1.0	0.0,0.003,0.0	0.0,0.018,0.0	-0.005
7065	"ENSG00000137513.11"	"NARS2"	chr11	-	78441090	78443758	78441090	78441117	78443660	78443758	7065	0,0,2	200,224,92	0,2,2	104,135,54	298	149	1	1.0	0.0,0.0,0.011	0.0,0.007,0.018	-0.005
7066	"ENSG00000137513.11"	"NARS2"	chr11	-	78566131	78568752	78566131	78566272	78568631	78568752	7066	0,0,0	121,129,25	2,3,1	61,53,52	298	149	0.588186143713	1.0	0.0,0.0,0.0	0.016,0.028,0.01	-0.018
7067	"ENSG00000139168.9"	"ZCRB1"	chr12	-	42322417	42324104	42322417	42322446	42324018	42324104	7067	1,0,0	657,800,457	2,0,4	822,691,469	298	149	1	1.0	0.001,0.0,0.0	0.001,0.0,0.004	-0.001
7068	"ENSG00000139168.9"	"ZCRB1"	chr12	-	42322417	42324104	42322417	42322446	42324067	42324104	7068	306,346,187	2,0,2	305,211,169	0,0,0	298	149	1	1.0	0.987,1.0,0.979	1.0,1.0,1.0	-0.011
7069	"ENSG00000135341.19"	"MAP3K7"	chr6	-	90550467	90552179	90550467	90550549	90552048	90552179	7069	3,22,2	150,232,49	7,9,5	76,176,98	298	149	0.838234752509	1.0	0.01,0.045,0.02	0.044,0.025,0.025	-0.006
7070	"ENSG00000104960.15"	"PTOV1"	chr19	+	49860267	49860742	49860267	49860336	49860613	49860742	7070	159,177,207	813,731,1041	138,108,64	600,1047,414	298	149	0.00506041867189	0.034562990275327124	0.089,0.108,0.09	0.103,0.049,0.072	0.021
7071	"ENSG00000266010.4"	"GATA6-AS1"	chr18	-	22167603	22168162	22167603	22167803	22168043	22168162	7071	0,0,21	0,0,7	2,2,17	0,0,5	298	149	1	1.0	NA,NA,0.6	1.0,1.0,0.63	-0.277
7072	"ENSG00000266010.4"	"GATA6-AS1"	chr18	-	22167603	22168162	22167603	22167803	22168085	22168162	7072	0,0,19	0,0,4	2,2,19	0,0,0	298	149	1	1.0	NA,NA,0.704	1.0,1.0,1.0	-0.296
7074	"ENSG00000103042.9"	"SLC38A7"	chr16	-	58675939	58676346	58675939	58676054	58676288	58676346	7074	12,12,11	27,56,23	2,15,10	2,65,24	298	149	0.834475189878	1.0	0.182,0.097,0.193	0.333,0.103,0.172	-0.045
7075	"ENSG00000069399.15"	"BCL3"	chr19	+	44758245	44758841	44758245	44758413	44758723	44758841	7075	44,0,83	505,2,607	30,0,15	264,7,190	298	149	0.365201480952	0.8639873328473092	0.042,0.0,0.064	0.054,0.0,0.038	0.005
7076	"ENSG00000069399.15"	"BCL3"	chr19	+	44758245	44758841	44758245	44758473	44758723	44758841	7076	57,0,88	8,0,9	32,0,10	8,0,2	298	149	1	1.0	0.781,NA,0.83	0.667,NA,0.714	0.115
7077	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90912042	90912664	90912042	90912279	90912516	90912664	7077	29,13,4	23,8,8	18,28,22	9,6,8	298	149	0.0142400685395	0.07833767104625	0.387,0.448,0.2	0.5,0.7,0.579	-0.248
7078	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90912042	90912664	90912042	90912279	90912541	90912664	7078	40,13,5	63,45,45	16,27,26	44,41,81	298	149	0.414401857347	0.9361796128762524	0.241,0.126,0.053	0.154,0.248,0.138	-0.04
7079	"ENSG00000196547.15"	"MAN2A2"	chr15	+	90918193	90918755	90918193	90918388	90918644	90918755	7079	3,5,4	174,85,112	4,3,8	80,121,146	298	149	0.461056154306	1.0	0.009,0.029,0.018	0.024,0.012,0.027	-0.002
7081	"ENSG00000255717.9"	"SNHG1"	chr11	-	62851987	62852681	62851987	62852436	62852655	62852681	7081	2075,2812,2440	53,43,45	2742,2119,2274	65,23,36	298	149	0.414045793366	0.9356641885919956	0.951,0.97,0.964	0.955,0.979,0.969	-0.006
7082	"ENSG00000255717.9"	"SNHG1"	chr11	-	62852810	62853115	62852810	62852839	62853074	62853115	7082	557,885,583	1179,1401,1044	363,241,182	1807,1401,1522	298	149	0	0.0	0.191,0.24,0.218	0.091,0.079,0.056	0.141
7083	"ENSG00000255717.9"	"SNHG1"	chr11	-	62852810	62853115	62852810	62852993	62853074	62853115	7083	375,613,414	12,28,9	248,146,131	15,5,10	230	149	0.0834026207689	0.2999460034043773	0.953,0.934,0.968	0.915,0.95,0.895	0.032
7084	"ENSG00000255717.9"	"SNHG1"	chr11	-	62852810	62853590	62852810	62853115	62853551	62853590	7084	264,393,269	999,1162,874	205,109,98	1434,1138,1209	298	149	0	0.0	0.117,0.145,0.133	0.067,0.046,0.039	0.081
7085	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853551	62853833	62853551	62853590	62853800	62853833	7085	200,274,154	930,1137,840	52,64,38	1440,1040,1186	298	149	0	0.0	0.097,0.108,0.084	0.018,0.03,0.016	0.075
7086	"ENSG00000255717.9"	"SNHG1"	chr11	-	62852810	62854551	62852810	62853115	62853800	62854551	7086	271,402,239	0,0,6	156,134,82	0,0,0	298	149	0.87665417197	1.0	1.0,1.0,0.952	1.0,1.0,1.0	-0.016
7087	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853833	62854017	62854064	7087	566,683,343	405,536,441	224,222,103	862,530,748	298	149	0	0.0	0.411,0.389,0.28	0.115,0.173,0.064	0.243
7088	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62854064	62853800	62853849	62854017	62854064	7088	552,654,328	2,0,2	214,214,105	3,2,4	298	149	0.0948033557697	0.32870984177195944	0.993,1.0,0.988	0.973,0.982,0.929	0.032
7089	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62854551	62853800	62853833	62854518	62854551	7089	434,508,213	33,39,44	128,141,82	26,61,38	298	149	2.55346416378e-06	5.855357479012758e-05	0.868,0.867,0.708	0.711,0.536,0.519	0.226
7090	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62854551	62853800	62853989	62854518	62854551	7090	432,463,169	0,3,0	144,111,81	2,2,2	298	149	0.481245597341	1.0	1.0,0.987,1.0	0.973,0.965,0.953	0.032
7091	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62854551	62853800	62854064	62854518	62854551	7091	305,311,86	337,449,376	62,51,41	696,471,622	298	149	0	0.0	0.312,0.257,0.103	0.043,0.051,0.032	0.182
7092	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854017	62854551	62854017	62854058	62854518	62854551	7092	324,304,94	0,0,0	88,65,60	0,0,5	298	149	0.387889096011	0.8954325637343769	1.0,1.0,1.0	1.0,1.0,0.857	0.048
7094	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854518	62854938	62854518	62854551	62854887	62854938	7094	182,165,50	363,458,283	50,61,32	694,412,515	298	149	0	0.0	0.2,0.153,0.081	0.035,0.069,0.03	0.1
7095	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853551	62855216	62853551	62853833	62855132	62855216	7095	440,491,212	0,0,0	140,148,65	0,1,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.987,1.0	0.004
7096	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854017	62855216	62854017	62854058	62855132	62855216	7096	330,287,93	0,0,0	100,72,43	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.915	0.028
7098	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854518	62855216	62854518	62854551	62855132	62855216	7098	249,201,49	73,32,100	53,61,28	28,102,125	298	149	0.0201451200853	0.10148867315700379	0.63,0.758,0.197	0.486,0.23,0.101	0.256
7099	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854518	62855216	62854518	62854938	62855132	62855216	7099	305,220,58	396,534,288	101,75,24	824,496,564	298	149	4.32986979604e-15	4.872768855081939e-13	0.278,0.171,0.091	0.058,0.07,0.021	0.13
7100	"ENSG00000255717.9"	"SNHG1"	chr11	-	62854887	62855216	62854887	62854970	62855132	62855216	7100	314,229,58	5,4,0	98,69,23	4,0,0	298	149	0.716989504229	1.0	0.969,0.966,1.0	0.925,1.0,1.0	0.003
7101	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62855745	62853800	62853833	62855423	62855745	7101	367,471,212	3,0,0	137,129,83	0,0,0	298	149	1	1.0	0.984,1.0,1.0	1.0,1.0,1.0	-0.005
7102	"ENSG00000255717.9"	"SNHG1"	chr11	-	62853800	62855837	62853800	62854551	62855423	62855837	7102	176,181,49	0,0,2	50,42,46	0,0,3	298	149	0.843722237108	1.0	1.0,1.0,0.925	1.0,1.0,0.885	0.013
7103	"ENSG00000255717.9"	"SNHG1"	chr11	-	62855132	62855885	62855132	62855216	62855423	62855885	7103	226,245,48	282,363,200	71,33,58	477,338,345	298	149	2.35145236616e-13	2.072394464874747e-11	0.286,0.252,0.107	0.069,0.047,0.078	0.15
7104	"ENSG00000255717.9"	"SNHG1"	chr11	-	62855132	62855885	62855132	62855216	62855864	62855885	7104	159,162,27	0,0,0	44,25,31	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.939	0.02
7106	"ENSG00000255717.9"	"SNHG1"	chr11	-	62855423	62855885	62855423	62855466	62855864	62855885	7106	142,166,80	10,58,13	71,34,78	35,23,16	298	149	0.0166127057275	0.08805937854830616	0.877,0.589,0.755	0.504,0.425,0.709	0.194
7107	"ENSG00000255717.9"	"SNHG1"	chr11	-	62855423	62855885	62855423	62855745	62855864	62855885	7107	95,167,35	0,0,0	31,36,19	0,0,1	268	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.914	0.029
7108	"ENSG00000081087.16"	"OSTM1"	chr6	-	108041408	108044840	108041408	108042264	108042566	108044840	7108	17,14,22	15,11,14	10,33,24	10,36,11	298	149	0.779306103344	1.0	0.362,0.389,0.44	0.333,0.314,0.522	0.007
7109	"ENSG00000124222.23"	"STX16"	chr20	+	58651271	58652087	58651271	58651414	58652072	58652087	7109	229,286,113	0,0,4	172,390,305	0,3,0	298	149	1	1.0	1.0,1.0,0.934	1.0,0.985,1.0	-0.017
7110	"ENSG00000124222.23"	"STX16"	chr20	+	58651282	58652138	58651282	58651434	58652072	58652138	7110	255,328,132	0,5,4	196,417,316	1,0,13	298	149	0.627627997707	1.0	1.0,0.97,0.943	0.99,1.0,0.924	-0.0
7111	"ENSG00000143801.18"	"PSEN2"	chr1	+	226888828	226890133	226888828	226889049	226890034	226890133	7111	2,6,1	189,126,143	0,7,1	102,165,93	298	149	1	1.0	0.005,0.023,0.003	0.0,0.021,0.005	0.002
7112	"ENSG00000143801.18"	"PSEN2"	chr1	+	226888828	226890965	226888828	226890133	226890655	226890965	7112	2,5,0	10,5,0	2,7,0	0,0,1	298	149	1	1.0	0.091,0.333,NA	1.0,1.0,0.0	-0.455
7114	"ENSG00000143801.18"	"PSEN2"	chr1	+	226897719	226899555	226897719	226897829	226899451	226899555	7114	16,19,32	1,0,0	16,14,12	0,0,2	298	149	1	1.0	0.889,1.0,1.0	1.0,1.0,0.75	0.046
7118	"ENSG00000112365.6"	"ZBTB24"	chr6	-	109475398	109476258	109475398	109475482	109476174	109476258	7118	4,3,2	39,85,18	1,2,0	4,12,27	298	149	0.221065219783	0.6118396075341072	0.049,0.017,0.053	0.111,0.077,0.0	-0.023
7119	"ENSG00000112367.12"	"FIG4"	chr6	+	109735149	109738453	109735149	109735298	109738324	109738453	7119	0,2,0	53,54,8	2,0,0	40,70,20	298	149	1	1.0	0.0,0.018,0.0	0.024,0.0,0.0	-0.002
7121	"ENSG00000112367.12"	"FIG4"	chr6	+	109743109	109743772	109743109	109743272	109743674	109743772	7121	5,11,2	27,78,10	0,7,4	22,64,42	298	149	0.106535675615	0.3567604465073478	0.085,0.066,0.091	0.0,0.052,0.045	0.048
7122	"ENSG00000112367.12"	"FIG4"	chr6	+	109786301	109788956	109786301	109786449	109788797	109788956	7122	0,2,0	0,0,0	0,9,0	0,4,0	298	149	1	1.0	NA,1.0,NA	NA,0.529,NA	0.471
7123	"ENSG00000112367.12"	"FIG4"	chr6	+	109786301	109789677	109786301	109786449	109789593	109789677	7123	0,0,1	48,71,30	2,11,2	43,102,34	298	149	0.00171892019125	0.01477544206697268	0.0,0.0,0.016	0.023,0.051,0.029	-0.029
7124	"ENSG00000112367.12"	"FIG4"	chr6	+	109786301	109789677	109786301	109788956	109789593	109789677	7124	0,2,1	0,2,2	2,9,2	0,0,0	298	149	1	1.0	NA,0.333,0.2	1.0,1.0,1.0	-0.734
7127	"ENSG00000123505.19"	"AMD1"	chr6	+	110892298	110892827	110892298	110892443	110892734	110892827	7127	0,0,2	829,763,275	0,0,0	152,286,263	298	149	1	1.0	0.0,0.0,0.004	0.0,0.0,0.0	0.001
7130	"ENSG00000112769.20"	"LAMA4"	chr6	-	112253955	112254538	112253955	112254291	112254401	112254538	7130	0,0,4	0,0,3	0,1,12	0,0,2	259	149	1	1.0	NA,NA,0.434	NA,1.0,0.775	-0.453
7132	"ENSG00000008988.11"	"RPS20"	chr8	-	56073694	56074159	56073694	56073768	56074059	56074159	7132	28,68,75	13674,16790,24429	33,47,17	38167,32499,26978	298	149	1	1.0	0.001,0.002,0.002	0.0,0.001,0.0	0.001
7133	"ENSG00000008988.11"	"RPS20"	chr8	-	56074059	56074506	56074059	56074159	56074380	56074506	7133	67,115,171	18918,21371,31986	44,149,188	50833,45171,34494	298	149	1	1.0	0.002,0.003,0.003	0.0,0.002,0.003	0.001
7134	"ENSG00000292362.1"	"CD99P1"	chrY	+	2622689	2623453	2622689	2622734	2623384	2623453	7134	0,0,1	0,1,2	1,2,0	38,37,1	298	149	1	1.0	NA,0.0,0.2	0.013,0.026,0.0	0.087
7137	"ENSG00000281706.5"	"LINC01012"	chr6	+	27710680	27711230	27710680	27710889	27711089	27711230	7137	9,5,0	1,1,0	16,8,0	0,0,0	298	149	1	1.0	0.818,0.714,NA	1.0,1.0,NA	-0.234
7144	"ENSG00000156515.25"	"HK1"	chr10	+	69384332	69384915	69384332	69384481	69384795	69384915	7144	0,3,7	165,519,576	2,0,2	53,421,246	298	149	1	1.0	0.0,0.003,0.006	0.019,0.0,0.004	-0.005
7150	"ENSG00000188368.11"	"PRR19"	chr19	+	42309578	42310813	42309578	42310185	42310270	42310813	7150	5,9,26	29,15,30	0,2,10	23,15,4	234	149	0.180737481454	0.5294732386207489	0.099,0.276,0.356	0.0,0.078,0.614	0.013
7152	"ENSG00000179364.15"	"PACS2"	chr14	+	105383358	105384463	105383358	105383513	105384352	105384463	7152	5,17,5	251,132,103	8,4,0	173,359,192	298	149	0.00111789555125	0.010483853791530447	0.01,0.06,0.024	0.023,0.006,0.0	0.022
7153	"ENSG00000179364.15"	"PACS2"	chr14	+	105391630	105392845	105391630	105391766	105392618	105392845	7153	6,19,7	160,96,72	9,7,0	144,216,123	298	149	0.000397463423844	0.004365532951079369	0.018,0.09,0.046	0.03,0.016,0.0	0.036
7155	"ENSG00000197580.13"	"BCO2"	chr11	+	112193473	112193994	112193473	112193697	112193878	112193994	7155	1,0,0	3,0,2	3,1,4	2,0,5	298	149	1	1.0	0.143,NA,0.0	0.429,1.0,0.286	-0.5
7156	"ENSG00000197580.13"	"BCO2"	chr11	+	112193473	112194755	112193473	112193994	112194652	112194755	7156	0,0,0	5,0,0	1,0,4	0,3,10	298	149	1	1.0	0.0,NA,NA	1.0,0.0,0.167	-0.389
7157	"ENSG00000177943.14"	"MAMDC4"	chr9	+	136856463	136856826	136856463	136856575	136856709	136856826	7157	59,131,49	24,50,22	27,42,20	10,15,23	283	149	0.372486800209	0.8741549385719715	0.564,0.58,0.54	0.587,0.596,0.314	0.062
7158	"ENSG00000177943.14"	"MAMDC4"	chr9	+	136857978	136858546	136857978	136858097	136858399	136858546	7158	12,19,6	8,1,12	0,8,4	0,0,5	298	149	1	1.0	0.429,0.905,0.2	NA,1.0,0.286	-0.132
7159	"ENSG00000177943.14"	"MAMDC4"	chr9	+	136858718	136859132	136858718	136858853	136859004	136859132	7159	28,84,44	7,27,16	16,24,4	12,8,1	298	149	0.343044682254	0.8283770714607401	0.667,0.609,0.579	0.4,0.6,0.667	0.063
7160	"ENSG00000177943.14"	"MAMDC4"	chr9	+	136859208	136860064	136859208	136859317	136859885	136860064	7160	46,144,68	18,22,7	4,52,25	14,15,13	298	149	0.00784683460678	0.04910145008434192	0.561,0.766,0.829	0.125,0.634,0.49	0.302
7170	"ENSG00000104805.17"	"NUCB1"	chr19	+	48918725	48919286	48918725	48918784	48919029	48919286	7170	1,5,2	1446,1084,1480	0,0,1	1446,1754,1350	298	149	1	1.0	0.0,0.002,0.001	0.0,0.0,0.0	0.001
7171	"ENSG00000104805.17"	"NUCB1"	chr19	+	48919029	48919286	48919029	48919122	48919193	48919286	7171	19,22,21	1107,724,1063	16,27,8	1071,1367,1011	220	149	0.104912581893	0.3530062265626932	0.011,0.02,0.013	0.01,0.013,0.005	0.005
7173	"ENSG00000104805.17"	"NUCB1"	chr19	+	48921153	48921932	48921153	48921324	48921826	48921932	7173	21,10,24	1134,766,1013	16,16,7	1040,1088,1005	298	149	1	1.0	0.009,0.006,0.012	0.008,0.007,0.003	0.003
7176	"ENSG00000165801.10"	"ARHGEF40"	chr14	+	21075331	21075765	21075331	21075499	21075644	21075765	7176	2,3,0	73,160,38	2,7,2	67,332,53	294	149	0.859838552463	1.0	0.014,0.009,0.0	0.015,0.011,0.019	-0.007
7177	"ENSG00000165801.10"	"ARHGEF40"	chr14	+	21080872	21082119	21080872	21081016	21081508	21082119	7177	2,11,1	48,113,20	8,6,2	68,285,86	298	149	0.119350635286	0.3887047065345889	0.02,0.046,0.024	0.056,0.01,0.011	0.004
7178	"ENSG00000165801.10"	"ARHGEF40"	chr14	+	21087000	21087463	21087000	21087105	21087319	21087463	7178	16,68,36	35,30,76	56,194,21	88,60,81	298	149	0.931508823541	1.0	0.186,0.531,0.191	0.241,0.618,0.115	-0.022
7179	"ENSG00000165801.10"	"ARHGEF40"	chr14	+	21088829	21089545	21088829	21088876	21089013	21089545	7179	14,24,17	37,172,78	101,113,27	78,426,85	286	149	0.00231658474004	0.018933874160215195	0.165,0.068,0.102	0.403,0.121,0.142	-0.11
7180	"ENSG00000118503.18"	"TNFAIP3"	chr6	+	137874844	137876166	137874844	137875035	137875687	137876166	7180	0,0,0	18,15,7	2,0,4	6,9,31	298	149	0.109264571432	0.3633047000114	0.0,0.0,0.0	0.143,0.0,0.061	-0.068
7181	"ENSG00000118503.18"	"TNFAIP3"	chr6	+	137875687	137876166	137875687	137875835	137875995	137876166	7181	3,3,0	19,2,2	5,0,4	5,4,46	298	149	0.854930529361	1.0	0.073,0.429,0.0	0.333,0.0,0.042	0.042
7182	"ENSG00000118503.18"	"TNFAIP3"	chr6	+	137878431	137880252	137878431	137879351	137880070	137880252	7182	0,0,0	18,4,15	0,2,0	11,7,33	298	149	1	1.0	0.0,0.0,0.0	0.0,0.125,0.0	-0.042
7184	"ENSG00000177666.17"	"PNPLA2"	chr11	+	823693	824130	823693	823855	823997	824130	7184	8,18,52	319,377,1286	13,24,26	326,372,1406	291	149	0.290308734201	0.7401911434926159	0.013,0.024,0.02	0.02,0.032,0.009	-0.001
7185	"ENSG00000159459.12"	"UBR1"	chr15	-	43025373	43026663	43025373	43025429	43026560	43026663	7185	0,0,0	44,68,11	0,0,1	9,44,66	298	149	1	1.0	0.0,0.0,0.0	0.0,0.0,0.008	-0.003
7186	"ENSG00000120694.20"	"HSPH1"	chr13	-	31136624	31137524	31136624	31137117	31137367	31137524	7186	1271,1029,1477	23,28,41	413,744,1063	2,4,10	298	149	3.07467814875e-07	9.032638818516568e-06	0.965,0.948,0.947	0.99,0.989,0.982	-0.034
7187	"ENSG00000120694.20"	"HSPH1"	chr13	-	31140183	31141259	31140183	31140309	31141121	31141259	7187	12,8,1	1094,845,684	0,6,6	223,648,809	298	149	1	1.0	0.005,0.005,0.001	0.0,0.005,0.004	0.001
7188	"ENSG00000197785.14"	"ATAD3A"	chr1	+	1517310	1517775	1517310	1517412	1517715	1517775	7188	0,0,1	70,115,25	0,0,0	3,6,15	298	149	1	1.0	0.0,0.0,0.02	0.0,0.0,0.0	0.007
7190	"ENSG00000118495.21"	"PLAGL1"	chr6	-	143964786	143966198	143964786	143964818	143966157	143966198	7190	24,62,0	16,61,0	5,75,0	7,69,0	298	149	1	1.0	0.429,0.337,NA	0.263,0.352,NA	0.076
7191	"ENSG00000125733.18"	"TRIP10"	chr19	+	6743193	6743598	6743193	6743256	6743493	6743598	7191	16,15,6	374,218,257	4,8,5	205,204,336	298	149	0.0207626597727	0.1038132988635	0.021,0.033,0.012	0.01,0.019,0.007	0.01
7192	"ENSG00000125733.18"	"TRIP10"	chr19	+	6750291	6750633	6750291	6750431	6750511	6750633	7192	7,6,8	952,451,905	4,0,4	542,436,758	229	149	1	1.0	0.005,0.009,0.006	0.005,0.0,0.003	0.004
7195	"ENSG00000115464.15"	"USP34"	chr2	-	61206759	61208977	61206759	61206886	61208898	61208977	7195	0,4,0	134,125,29	2,2,0	85,136,77	298	149	1	1.0	0.0,0.016,0.0	0.012,0.007,0.0	-0.001
7197	"ENSG00000100938.19"	"GMPR2"	chr14	+	24238245	24239242	24238245	24238405	24238588	24239242	7197	93,108,67	314,388,188	131,285,72	509,463,268	298	149	0.241442156001	0.6519883751060498	0.129,0.122,0.151	0.114,0.235,0.118	-0.022
7200	"ENSG00000070404.10"	"FSTL3"	chr19	+	681332	681771	681332	681560	681649	681771	7200	77,3,13	1069,44,155	70,8,22	855,56,279	238	149	0.438945069827	0.9712824249089943	0.043,0.041,0.05	0.049,0.082,0.047	-0.015
7201	"ENSG00000100445.18"	"SDR39U1"	chr14	-	24442345	24442776	24442345	24442452	24442753	24442776	7201	31,51,16	57,32,7	49,42,20	38,40,5	298	149	0.471725700617	1.0	0.214,0.443,0.533	0.392,0.344,0.667	-0.071
7202	"ENSG00000167515.11"	"TRAPPC2L"	chr16	+	88859344	88859750	88859344	88859443	88859572	88859750	7202	108,85,77	0,5,6	90,62,61	11,0,12	278	149	0.0243201713986	0.11765926587135855	1.0,0.901,0.873	0.814,1.0,0.732	0.076
7204	"ENSG00000151651.16"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273430	133273761	133273838	7204	7,0,0	0,0,0	2,0,4	0,0,2	298	149	1	1.0	1.0,NA,NA	1.0,NA,0.5	0.25
7205	"ENSG00000151651.16"	"ADAM8"	chr10	-	133273253	133273838	133273253	133273443	133273761	133273838	7205	6,0,0	6,1,0	2,0,2	9,7,8	298	149	1	1.0	0.333,0.0,NA	0.1,0.0,0.111	0.096
7206	"ENSG00000155906.20"	"RMND1"	chr6	-	151421244	151422605	151421244	151421321	151422540	151422605	7206	0,0,0	92,145,69	0,1,0	175,259,111	298	149	1	1.0	0.0,0.0,0.0	0.0,0.002,0.0	-0.001
7209	"ENSG00000131018.25"	"SYNE1"	chr6	-	152133275	152135232	152133275	152133488	152135025	152135232	7209	2,0,0	0,0,0	0,0,3	0,0,2	298	149	1	1.0	1.0,NA,NA	NA,NA,0.429	0.571
7210	"ENSG00000131018.25"	"SYNE1"	chr6	-	152133275	152135232	152133275	152133488	152135103	152135232	7210	2,0,0	55,0,22	0,0,3	72,15,146	298	149	1	1.0	0.018,NA,0.0	0.0,0.0,0.01	0.006
7211	"ENSG00000161048.12"	"NAPEPLD"	chr7	-	103099775	103103554	103099775	103103122	103103423	103103554	7211	44,39,16	0,5,2	26,38,49	1,0,2	298	149	0.0970380330526	0.3338179608094856	1.0,0.796,0.8	0.929,1.0,0.925	-0.086
7213	"ENSG00000138757.15"	"G3BP2"	chr4	-	75646337	75647157	75646337	75646456	75647028	75647157	7213	1,0,0	495,914,94	0,3,2	188,350,272	298	149	1	1.0	0.001,0.0,0.0	0.0,0.004,0.004	-0.002
7214	"ENSG00000138757.15"	"G3BP2"	chr4	-	75653982	75655246	75653982	75654081	75655065	75655246	7214	6,10,1	31,141,5	2,4,0	10,78,41	298	149	0.0403178013356	0.1734851275117141	0.088,0.034,0.091	0.091,0.025,0.0	0.032
7215	"ENSG00000122966.18"	"CIT"	chr12	-	119710539	119712347	119710539	119710620	119712177	119712347	7215	16,24,7	61,64,3	0,0,0	2,0,0	298	149	1	1.0	0.116,0.158,0.538	0.0,NA,NA	0.271
