ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
94547	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29873537	29873729	29872408	29872526	29876755	29876950	94547	212,136,421	1,0,1	363,174,587	0,0,3	298	149	1	1.0	0.991,1.0,0.995	1.0,1.0,0.99	-0.001
94548	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29873537	29873729	29872408	29872526	29877270	29877467	94548	7,0,25	0,2,0	2,7,0	0,0,0	298	149	1	1.0	1.0,0.0,1.0	1.0,1.0,NA	-0.333
94549	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29873537	29873729	29872704	29872743	29876755	29876950	94549	208,139,433	0,0,3	365,176,596	0,0,0	298	149	1	1.0	1.0,1.0,0.986	1.0,1.0,1.0	-0.005
94550	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29876755	29876950	29872408	29872526	29877270	29877467	94550	123,73,269	0,2,0	185,120,411	0,0,0	298	149	1	1.0	1.0,0.948,1.0	1.0,1.0,1.0	-0.017
94551	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29876755	29876950	29873537	29873729	29877270	29877467	94551	327,209,668	0,0,4	546,287,995	0,0,0	298	149	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
94552	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29879863	29880064	29878286	29878425	29885585	29885749	94552	281,249,508	6,3,3	417,262,920	0,2,1	298	149	0.157854904016	0.9482567821454001	0.959,0.976,0.988	1.0,0.985,0.998	-0.02
94553	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29895258	29895460	29888539	29888725	29896821	29897121	94553	126,97,164	15,10,15	155,84,348	6,10,24	298	149	0.117525840367	0.7683516696167813	0.808,0.829,0.845	0.928,0.808,0.879	-0.044
94554	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29895720	29895860	29895258	29895460	29896821	29896911	94554	134,132,185	0,0,0	214,142,499	2,0,0	289	149	1	1.0	1.0,1.0,1.0	0.982,1.0,1.0	0.006
94555	"ENSG00000174938.15"	"SEZ6L2"	chr16	-	29897852	29897984	29896821	29897121	29898940	29899064	94555	212,164,270	7,0,0	296,175,791	0,1,5	281	149	0.684617205884	1.0	0.941,1.0,1.0	1.0,0.989,0.988	-0.012
94556	"ENSG00000265354.4"	"TIMM23"	chr10	+	45975453	45975512	45972488	45972730	45982522	45982616	94556	2142,1593,1256	39,24,16	536,662,488	1,9,6	208	149	0.0236645921582	0.23318679122676747	0.975,0.979,0.983	0.997,0.981,0.983	-0.008
94557	"ENSG00000265354.4"	"TIMM23"	chr10	+	45985382	45985441	45982845	45982930	45988736	45988847	94557	1988,1506,1402	8,3,2	571,639,418	0,2,2	208	149	1	1.0	0.994,0.997,0.998	1.0,0.996,0.993	0.0
94558	"ENSG00000265354.4"	"TIMM23"	chr10	+	45988736	45988847	45972488	45972730	46003202	46003742	94558	1203,884,914	2,0,2	282,318,241	0,0,0	260	149	1	1.0	0.997,1.0,0.996	1.0,1.0,1.0	-0.002
94559	"ENSG00000265354.4"	"TIMM23"	chr10	+	45988736	45988847	45982845	45982930	46003202	46003742	94559	1209,887,916	0,0,0	282,320,243	0,2,0	260	149	1	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004
94560	"ENSG00000181038.14"	"METTL23"	chr17	+	76726969	76727178	76726850	76726879	76732977	76733215	94560	58,36,30	18,8,13	43,47,21	11,5,0	298	149	0.0207323357269	0.21094180161426382	0.617,0.692,0.536	0.662,0.825,1.0	-0.214
94561	"ENSG00000181038.14"	"METTL23"	chr17	+	76726969	76727213	76726842	76726879	76729689	76729794	94561	27,1,25	16,5,24	18,5,29	29,11,10	298	149	0.956788695999	1.0	0.458,0.091,0.342	0.237,0.185,0.592	-0.041
94562	"ENSG00000181038.14"	"METTL23"	chr17	+	76726969	76727213	76726842	76726879	76733292	76733381	94562	6,0,0	0,0,2	0,2,4	0,0,0	298	149	1	1.0	1.0,NA,0.0	NA,1.0,1.0	-0.5
94563	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726829	76726879	76732977	76733215	94563	100,48,136	18,8,13	115,73,142	11,5,0	254	149	0.000661044086374	0.014362275760239877	0.765,0.779,0.86	0.86,0.895,1.0	-0.117
94564	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726829	76726879	76733292	76733377	94564	5,2,9	0,0,2	12,2,8	0,0,0	254	149	1	1.0	1.0,1.0,0.725	1.0,1.0,1.0	-0.092
94565	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726829	76727213	76732977	76733215	94565	104,44,138	20,16,17	104,65,158	26,16,15	254	149	0.762905203932	1.0	0.753,0.617,0.826	0.701,0.704,0.861	-0.023
94566	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726829	76727213	76733292	76733377	94566	17,0,19	1,0,0	16,2,23	0,0,2	254	149	1	1.0	0.909,NA,1.0	1.0,1.0,0.871	-0.002
94567	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726838	76727178	76732977	76733215	94567	121,62,160	53,36,30	111,84,192	43,45,19	254	149	0.47673501764	1.0	0.573,0.503,0.758	0.602,0.523,0.856	-0.049
94568	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726838	76727178	76733292	76733377	94568	27,14,41	0,3,0	18,22,47	2,2,2	254	149	0.123874334959	0.7975869129177942	1.0,0.732,1.0	0.841,0.866,0.932	0.031
94569	"ENSG00000181038.14"	"METTL23"	chr17	+	76729689	76729794	76726869	76727357	76732977	76733215	94569	86,45,115	4,4,8	86,62,135	0,2,0	254	149	1.48112126803e-05	0.0006660862912909976	0.927,0.868,0.894	1.0,0.948,1.0	-0.086
94570	"ENSG00000181038.14"	"METTL23"	chr17	+	76732977	76733215	76726838	76726879	76733292	76733377	94570	410,229,399	0,0,2	422,343,358	0,0,0	298	149	1	1.0	1.0,1.0,0.99	1.0,1.0,1.0	-0.003
94571	"ENSG00000181038.14"	"METTL23"	chr17	+	76732977	76733215	76726850	76727213	76733292	76733377	94571	412,237,403	1,0,0	437,354,373	0,0,2	298	149	1	1.0	0.995,1.0,1.0	1.0,1.0,0.989	0.002
94572	"ENSG00000181038.14"	"METTL23"	chr17	+	76732977	76733215	76726853	76727178	76733292	76733377	94572	445,257,416	0,3,0	454,383,377	2,2,2	298	149	1	1.0	1.0,0.977,1.0	0.991,0.99,0.99	0.002
94573	"ENSG00000181038.14"	"METTL23"	chr17	+	76732977	76733215	76729689	76729794	76733292	76733377	94573	503,276,526	0,0,1	523,413,524	0,0,2	298	149	1	1.0	1.0,1.0,0.996	1.0,1.0,0.992	0.001
94575	"ENSG00000266412.6"	"NCOA4"	chr10	-	46009410	46009551	46005087	46006597	46010222	46011206	94575	1209,1140,444	6,0,0	1112,1776,1119	0,0,0	290	149	1	1.0	0.99,1.0,1.0	1.0,1.0,1.0	-0.003
94576	"ENSG00000266412.6"	"NCOA4"	chr10	-	46010222	46011206	46009410	46009551	46012882	46013026	94576	1071,1094,371	2,2,3	997,1632,1060	2,3,0	298	149	1	1.0	0.996,0.996,0.984	0.996,0.996,1.0	-0.005
94577	"ENSG00000266412.6"	"NCOA4"	chr10	-	46014853	46014942	46014443	46014552	46015125	46015266	94577	894,784,210	1,0,0	686,1235,774	2,7,8	238	149	1	1.0	0.998,1.0,1.0	0.995,0.991,0.984	0.009
94579	"ENSG00000266412.6"	"NCOA4"	chr10	-	46016539	46016694	46015125	46015266	46030525	46030623	94579	574,456,85	0,12,0	400,517,348	9,25,4	298	149	0.000568999030361	0.01273476397102983	1.0,0.95,1.0	0.957,0.912,0.978	0.034
94580	"ENSG00000266412.6"	"NCOA4"	chr10	-	46027431	46027528	46016539	46016694	46030525	46030607	94580	3,0,0	272,207,22	0,0,0	204,234,169	246	149	1	1.0	0.007,0.0,0.0	0.0,0.0,0.0	0.002
94624	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46383455	46383546	46382578	46382692	46384773	46384833	94624	148,0,0	19,0,0	165,0,0	8,0,0	240	149	1	1.0	0.829,NA,NA	0.928,NA,NA	-0.099
94625	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46384205	46384285	46383455	46383546	46384773	46384833	94625	156,0,24	7,0,0	104,0,23	15,0,0	229	149	1	1.0	0.935,NA,1.0	0.819,NA,1.0	0.058
94626	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46385379	46385473	46384773	46384833	46385711	46385807	94626	186,0,43	3,0,0	162,0,38	4,0,0	243	149	1	1.0	0.974,NA,1.0	0.961,NA,1.0	0.007
94627	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46385379	46385473	46384773	46384833	46390870	46391419	94627	124,0,18	3,0,0	83,0,20	0,0,0	243	149	1	1.0	0.962,NA,1.0	1.0,NA,1.0	-0.019
94628	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46385711	46385807	46384773	46384833	46390870	46391419	94628	16,0,0	3,0,0	6,0,0	0,0,0	245	149	1	1.0	0.764,NA,NA	1.0,NA,NA	-0.236
94629	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46385711	46385807	46385379	46385473	46387585	46387644	94629	70,0,26	9,0,0	172,0,18	0,0,0	245	149	1	1.0	0.825,NA,1.0	1.0,NA,1.0	-0.088
94630	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46385711	46385807	46385379	46385473	46390870	46391419	94630	78,0,24	2,0,0	68,0,15	0,0,0	245	149	1	1.0	0.96,NA,1.0	1.0,NA,1.0	-0.02
94631	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46387585	46387644	46385711	46385807	46388392	46388515	94631	32,0,2	0,0,0	129,0,3	3,0,0	208	149	1	1.0	1.0,NA,1.0	0.969,NA,1.0	0.016
94632	"ENSG00000264230.9"	"ANXA8L1"	chr10	+	46388392	46388515	46385711	46385807	46390870	46391419	94632	158,0,0	14,0,0	142,0,0	4,0,0	272	149	1	1.0	0.861,NA,NA	0.951,NA,NA	-0.09
94636	"ENSG00000100299.18"	"ARSA"	chr22	-	50625578	50625681	50622753	50625464	50625935	50626063	94636	303,251,838	0,0,22	344,524,915	2,0,19	252	149	0.412048849278	1.0	1.0,1.0,0.957	0.99,1.0,0.966	0.0
94637	"ENSG00000100299.18"	"ARSA"	chr22	-	50626153	50626278	50625935	50626063	50626590	50626760	94637	237,162,627	3,3,4	227,418,663	0,0,2	274	149	0.701551789871	1.0	0.977,0.967,0.988	1.0,1.0,0.994	-0.021
94638	"ENSG00000100299.18"	"ARSA"	chr22	-	50626153	50626278	50625935	50626063	50626833	50627052	94638	92,65,322	0,0,2	91,175,302	0,0,0	274	149	1	1.0	1.0,1.0,0.989	1.0,1.0,1.0	-0.004
94639	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50626760	50625935	50626063	50626833	50627052	94639	91,53,234	0,0,2	75,144,286	0,0,0	298	149	1	1.0	1.0,1.0,0.983	1.0,1.0,1.0	-0.006
94640	"ENSG00000100299.18"	"ARSA"	chr22	-	50626590	50626760	50626153	50626278	50626833	50627052	94640	233,147,537	0,0,2	211,387,645	0,0,0	298	149	1	1.0	1.0,1.0,0.993	1.0,1.0,1.0	-0.002
94641	"ENSG00000100299.18"	"ARSA"	chr22	-	50626833	50627052	50626590	50626760	50627165	50627406	94641	208,140,487	3,4,9	198,332,617	6,20,6	298	149	0.152174301576	0.9247282919602866	0.972,0.946,0.964	0.943,0.892,0.981	0.022
94642	"ENSG00000100299.18"	"ARSA"	chr22	-	50627165	50627406	50626833	50627052	50627945	50628173	94642	128,94,269	0,0,0	149,208,349	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.989	0.004
94643	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627945	50628170	94643	101,65,210	8,4,12	92,132,347	26,20,16	298	149	0.024152310122	0.23643564057657576	0.863,0.89,0.897	0.639,0.767,0.916	0.109
94644	"ENSG00000100299.18"	"ARSA"	chr22	-	50627555	50627792	50627165	50627406	50627990	50628159	94644	75,58,164	0,0,2	67,118,253	0,2,1	298	149	1	1.0	1.0,1.0,0.976	1.0,0.967,0.992	0.006
94645	"ENSG00000265190.7"	"ANXA8"	chr10	-	47471261	47471384	47467992	47468906	47473969	47474065	94645	114,2,73	4,0,0	95,2,26	0,0,0	272	149	0.507437742871	1.0	0.94,1.0,1.0	1.0,1.0,1.0	-0.02
94646	"ENSG00000265190.7"	"ANXA8"	chr10	-	47472132	47472191	47471261	47471384	47473969	47474065	94646	71,1,13	5,0,0	4,0,15	0,0,0	208	149	1	1.0	0.91,1.0,1.0	1.0,NA,1.0	-0.03
94647	"ENSG00000265190.7"	"ANXA8"	chr10	-	47473969	47474065	47467992	47468906	47474304	47474398	94647	31,0,0	2,0,1	8,0,0	0,0,0	245	149	1	1.0	0.904,NA,0.0	1.0,NA,NA	-0.548
94649	"ENSG00000265190.7"	"ANXA8"	chr10	-	47474304	47474398	47473969	47474065	47474944	47475004	94649	77,0,5	2,0,0	35,0,0	0,0,0	243	149	1	1.0	0.959,NA,1.0	1.0,NA,NA	-0.02
94650	"ENSG00000265190.7"	"ANXA8"	chr10	-	47475492	47475572	47474944	47475004	47476231	47476322	94650	40,1,28	0,0,0	25,0,5	1,0,0	229	149	1	1.0	1.0,1.0,1.0	0.942,NA,1.0	0.029
94651	"ENSG00000265190.7"	"ANXA8"	chr10	-	47476231	47476322	47474944	47475004	47477080	47477194	94651	20,0,37	2,0,0	11,0,27	0,0,0	240	149	1	1.0	0.861,NA,1.0	1.0,NA,1.0	-0.07
94652	"ENSG00000265190.7"	"ANXA8"	chr10	-	47477080	47477194	47474944	47475004	47478532	47478627	94652	2,0,13	2,0,0	0,0,21	3,0,0	263	149	1	1.0	0.362,NA,1.0	0.0,NA,1.0	0.181
94655	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33410835	33410892	33403426	33403616	33411444	33411575	94655	2,0,5	0,2,0	0,0,0	0,0,1	206	149	1	1.0	1.0,0.0,1.0	NA,NA,0.0	0.667
94656	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33410835	33410892	33403426	33403616	33414887	33415020	94656	11,8,9	136,53,128	0,1,0	82,160,320	206	149	3.34088645637e-09	5.406373615854734e-07	0.055,0.098,0.048	0.0,0.005,0.0	0.065
94657	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33410840	33410892	33403465	33403616	33414887	33415020	94657	6,6,3	136,53,128	0,1,0	82,160,320	201	149	0.00354502641626	0.05371079908546896	0.032,0.077,0.017	0.0,0.005,0.0	0.04
94658	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33411444	33411575	33403426	33403616	33414887	33415020	94658	4,4,1	136,53,128	0,0,6	82,160,320	280	149	0.686308013483	1.0	0.015,0.039,0.004	0.0,0.0,0.01	0.016
94659	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33411444	33411575	33410835	33410892	33414887	33415020	94659	4,2,1	13,8,4	0,0,5	0,1,0	280	149	1	1.0	0.141,0.117,0.117	NA,0.0,1.0	-0.375
94660	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33414887	33415020	33403412	33403616	33421479	33421685	94660	546,246,465	2,4,1	318,652,1094	2,6,9	282	149	0.423177634839	1.0	0.993,0.97,0.996	0.988,0.983,0.985	0.001
94661	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33421479	33421685	33414887	33415020	33426883	33427032	94661	1000,462,877	0,0,0	566,1189,1970	0,0,1	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.999	0.0
94662	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33425101	33425197	33421479	33421685	33426883	33427032	94662	4,4,5	536,251,491	1,0,0	314,646,1082	245	149	1	1.0	0.005,0.01,0.006	0.002,0.0,0.0	0.006
94663	"ENSG00000159128.16"	"IFNGR2"	chr21	+	33432176	33432336	33426883	33427032	33432713	33432871	94663	800,412,927	0,0,1	557,1137,1796	0,0,0	298	149	1	1.0	1.0,1.0,0.998	1.0,1.0,1.0	-0.001
94666	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100039595	100039789	100028454	100028610	100047529	100047638	94666	85,46,111	4,0,5	28,47,34	2,4,3	298	149	0.18747784349	1.0	0.914,1.0,0.917	0.875,0.855,0.85	0.084
94667	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100039595	100039789	100037071	100037755	100047529	100047638	94667	173,116,187	0,2,0	90,116,91	0,0,0	298	149	1	1.0	1.0,0.967,1.0	1.0,1.0,1.0	-0.011
94669	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100086274	100086358	100084475	100084658	100088914	100089095	94669	131,75,33	1,0,0	36,55,48	0,0,0	233	149	1	1.0	0.988,1.0,1.0	1.0,1.0,1.0	-0.004
94670	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100088914	100089095	100086274	100086358	100095666	100095837	94670	149,85,33	0,0,0	34,53,49	0,0,2	298	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.925	0.025
94671	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100095666	100095837	100088914	100089095	100097364	100097505	94671	152,73,36	2,0,0	48,60,51	0,0,0	298	149	1	1.0	0.974,1.0,1.0	1.0,1.0,1.0	-0.009
94672	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100098351	100098541	100097364	100097505	100102765	100102857	94672	129,43,32	2,0,0	46,44,43	0,0,0	298	149	1	1.0	0.97,1.0,1.0	1.0,1.0,1.0	-0.01
94673	"ENSG00000111647.13"	"BLTP3B"	chr12	-	100128579	100128725	100108385	100108548	100142591	100142824	94673	11,4,3	30,8,3	2,2,0	5,5,14	295	149	0.0131310554946	0.14793794240847333	0.156,0.202,0.336	0.168,0.168,0.0	0.119
94674	"ENSG00000276850.5"	"ENSG00000276850"	chr10	-	47956025	47956164	47934344	47934587	47985855	47985966	94674	27,0,0	29,0,0	16,0,0	14,0,0	288	149	1	1.0	0.325,NA,NA	0.372,NA,NA	-0.047
94675	"ENSG00000276850.5"	"ENSG00000276850"	chr10	-	47956025	47956164	47934344	47934587	47991679	47991877	94675	21,0,0	10,0,0	19,0,0	4,0,0	288	149	1	1.0	0.521,NA,NA	0.711,NA,NA	-0.19
94676	"ENSG00000276850.5"	"ENSG00000276850"	chr10	-	47985855	47985987	47934347	47934587	47991679	47991800	94676	183,0,0	10,0,0	107,0,0	4,0,0	281	149	1	1.0	0.907,NA,NA	0.934,NA,NA	-0.027
94679	"ENSG00000048707.15"	"VPS13D"	chr1	+	12338230	12338305	12335704	12335827	12341779	12341885	94679	4,4,4	10,0,0	0,2,4	0,4,13	224	149	1	1.0	0.21,1.0,1.0	NA,0.25,0.17	0.527
94680	"ENSG00000048707.15"	"VPS13D"	chr1	+	12338230	12338305	12335704	12335827	12341782	12341885	94680	8,11,1	24,36,2	4,8,6	17,16,45	224	149	0.475552331477	1.0	0.181,0.169,0.25	0.135,0.25,0.081	0.045
94681	"ENSG00000048707.15"	"VPS13D"	chr1	+	12358458	12358601	12356397	12356524	12362719	12362850	94681	59,57,24	0,2,0	29,61,131	0,4,3	292	149	0.0459850624151	0.38552405612694407	1.0,0.936,1.0	1.0,0.886,0.957	0.031
94682	"ENSG00000048707.15"	"VPS13D"	chr1	+	12402567	12402702	12401607	12401704	12403824	12403948	94682	0,0,0	49,59,52	0,2,6	52,74,132	284	149	0.645378893246	1.0	0.0,0.0,0.0	0.0,0.014,0.023	-0.012
94683	"ENSG00000048707.15"	"VPS13D"	chr1	+	12415086	12415221	12409837	12409894	12416659	12416827	94683	47,40,42	0,0,0	29,31,92	0,0,2	284	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.96	0.013
94685	"ENSG00000048707.15"	"VPS13D"	chr1	+	12455997	12456130	12416659	12416827	12460200	12460396	94685	109,148,132	0,2,0	106,143,281	0,4,0	282	149	1	1.0	1.0,0.975,1.0	1.0,0.95,1.0	0.008
94712	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48450260	48451140	48446035	48446619	48453303	48453425	94712	48,4,249	2,0,0	29,0,327	0,0,3	298	149	1	1.0	0.923,1.0,1.0	1.0,NA,0.982	-0.017
94713	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48454087	48454161	48453300	48453425	48455053	48455134	94713	18,0,51	2,0,2	5,0,102	0,0,1	223	149	1	1.0	0.857,NA,0.945	1.0,NA,0.986	-0.092
94715	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48459683	48459891	48455001	48455134	48479635	48479764	94715	10,0,37	0,0,0	10,0,108	0,0,4	298	149	1	1.0	1.0,NA,1.0	1.0,NA,0.931	0.034
94716	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48459683	48459891	48455001	48455134	48555462	48555550	94716	11,0,33	0,0,0	8,0,97	2,0,4	298	149	1	1.0	1.0,NA,1.0	0.667,NA,0.924	0.204
94717	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48479587	48479764	48459683	48459891	48555462	48555550	94717	9,0,36	2,0,8	5,0,48	0,0,19	298	149	1	1.0	0.692,NA,0.692	1.0,NA,0.558	-0.087
94718	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48479635	48479764	48455001	48455134	48555462	48555550	94718	6,0,28	0,0,0	3,0,46	2,0,4	278	149	1	1.0	1.0,NA,1.0	0.446,NA,0.86	0.347
94719	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48479635	48479764	48459683	48459891	48524052	48524236	94719	6,1,12	0,0,2	2,0,29	0,0,0	278	149	1	1.0	1.0,1.0,0.763	1.0,NA,1.0	-0.079
94720	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48479635	48479764	48459683	48459891	48555462	48555550	94720	7,0,40	2,0,8	5,0,72	0,0,19	278	149	1	1.0	0.652,NA,0.728	1.0,NA,0.67	-0.145
94721	"ENSG00000128805.15"	"ARHGAP22"	chr10	-	48582952	48583152	48555462	48555550	48604762	48604952	94721	28,0,95	1,0,2	7,0,230	0,0,3	298	149	1	1.0	0.933,NA,0.96	1.0,NA,0.975	-0.041
94722	"ENSG00000082074.19"	"FYB1"	chr5	-	39125971	39126135	39124252	39124278	39127740	39127807	94722	139,0,1	65,0,1	117,0,6	82,0,19	298	149	1	1.0	0.517,NA,0.333	0.416,NA,0.136	0.149
94723	"ENSG00000082074.19"	"FYB1"	chr5	-	39125997	39126135	39124252	39124278	39127740	39127807	94723	230,0,3	65,0,1	221,0,18	82,0,19	287	149	1	1.0	0.648,NA,0.609	0.583,NA,0.33	0.172
94724	"ENSG00000082074.19"	"FYB1"	chr5	-	39127740	39127807	39124252	39124278	39130589	39130612	94724	159,0,3	0,0,0	188,0,30	1,0,0	216	149	1	1.0	1.0,NA,1.0	0.992,NA,1.0	0.004
94732	"ENSG00000078114.19"	"NEBL"	chr10	-	20787201	20787308	20779972	20785923	20812768	20812940	94732	129,326,0	0,0,0	32,53,0	0,2,0	256	149	1	1.0	1.0,1.0,NA	1.0,0.939,NA	0.03
94733	"ENSG00000078114.19"	"NEBL"	chr10	-	20793332	20793376	20787201	20787308	20812768	20812940	94733	0,2,0	85,179,0	0,0,0	24,28,0	193	149	1	1.0	0.0,0.009,NA	0.0,0.0,NA	0.004
94734	"ENSG00000078114.19"	"NEBL"	chr10	-	20818703	20818834	20817597	20817692	20819423	20819480	94734	6,23,0	16,26,4	4,7,0	3,1,2	280	149	0.405909990855	1.0	0.166,0.32,0.0	0.415,0.788,0.0	-0.239
94735	"ENSG00000078114.19"	"NEBL"	chr10	-	20828529	20828634	20817599	20817692	20831195	20831306	94735	15,29,0	2,2,0	8,2,0	0,0,0	254	149	1	1.0	0.815,0.895,NA	1.0,1.0,NA	-0.145
94736	"ENSG00000078114.19"	"NEBL"	chr10	-	20852544	20852649	20850394	20850502	20859712	20859826	94736	9,9,0	0,2,0	1,1,0	0,0,0	254	149	1	1.0	1.0,0.725,NA	1.0,1.0,NA	-0.137
94737	"ENSG00000078114.19"	"NEBL"	chr10	-	20858239	20858344	20852544	20852649	20859712	20859826	94737	26,4,1	0,3,0	5,2,0	0,1,0	254	149	1	1.0	1.0,0.439,1.0	1.0,0.54,NA	0.043
94738	"ENSG00000078114.19"	"NEBL"	chr10	-	20869739	20869841	20867758	20868765	20880793	20880904	94738	23,26,0	2,0,0	6,0,0	0,0,0	251	149	1	1.0	0.872,1.0,NA	1.0,NA,NA	-0.064
94739	"ENSG00000078114.19"	"NEBL"	chr10	-	20945337	20945425	20899377	20899450	20957730	20957815	94739	4,8,0	2,0,0	0,2,0	0,0,0	237	149	1	1.0	0.557,1.0,NA	NA,1.0,NA	-0.222
94741	"ENSG00000078114.19"	"NEBL"	chr10	-	21172382	21172477	21020116	21020201	21292829	21293011	94741	62,132,0	0,1,0	13,20,0	0,0,0	244	149	1	1.0	1.0,0.988,NA	1.0,1.0,NA	-0.006
94743	"ENSG00000078114.19"	"NEBL"	chr10	-	21251731	21251828	21172382	21172477	21292829	21293011	94743	11,14,0	2,48,0	0,2,0	6,8,0	246	149	1	1.0	0.769,0.15,NA	0.0,0.132,NA	0.394
94746	"ENSG00000129484.14"	"PARP2"	chr14	+	20351046	20351122	20350525	20350622	20352244	20352347	94746	535,535,179	2,2,0	102,177,108	0,4,0	225	149	1	1.0	0.994,0.994,1.0	1.0,0.967,1.0	0.007
94747	"ENSG00000129484.14"	"PARP2"	chr14	+	20352244	20352347	20350698	20351122	20354084	20354108	94747	739,798,218	0,0,0	180,270,165	1,0,0	252	149	1	1.0	1.0,1.0,1.0	0.991,1.0,1.0	0.003
94748	"ENSG00000129484.14"	"PARP2"	chr14	+	20354808	20354947	20354084	20354247	20355751	20355815	94748	727,806,348	2,1,2	127,311,177	0,0,0	288	149	1	1.0	0.995,0.998,0.989	1.0,1.0,1.0	-0.006
94749	"ENSG00000129484.14"	"PARP2"	chr14	+	20356589	20356689	20356306	20356434	20357050	20357149	94749	449,532,304	2,0,0	109,251,89	0,0,0	249	149	1	1.0	0.993,1.0,1.0	1.0,1.0,1.0	-0.002
94750	"ENSG00000129484.14"	"PARP2"	chr14	+	20357395	20357520	20357050	20357149	20357637	20357904	94750	461,537,321	0,0,4	107,182,83	0,0,0	274	149	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
94752	"ENSG00000130766.5"	"SESN2"	chr1	+	28271673	28271871	28269182	28269248	28272283	28272466	94752	67,152,44	0,2,0	3,256,68	0,0,0	298	149	1	1.0	1.0,0.974,1.0	1.0,1.0,1.0	-0.009
94753	"ENSG00000130766.5"	"SESN2"	chr1	+	28273357	28273508	28272580	28272793	28274039	28274158	94753	67,201,45	1,3,2	15,289,97	0,4,0	298	149	0.293958043056	1.0	0.971,0.971,0.918	1.0,0.973,1.0	-0.038
94754	"ENSG00000130766.5"	"SESN2"	chr1	+	28279096	28279241	28274824	28275015	28280715	28282491	94754	79,225,70	0,0,0	14,369,94	0,2,0	294	149	1	1.0	1.0,1.0,1.0	1.0,0.989,1.0	0.004
94757	"ENSG00000164045.12"	"CDC25A"	chr3	-	48167845	48167944	48165830	48165893	48174283	48174457	94757	234,682,126	0,2,0	4,21,13	0,0,0	248	149	1	1.0	1.0,0.995,1.0	1.0,1.0,1.0	-0.002
94758	"ENSG00000164045.12"	"CDC25A"	chr3	-	48177370	48177442	48174283	48174457	48177853	48177988	94758	146,389,67	0,0,1	1,12,11	0,0,0	221	149	1	1.0	1.0,1.0,0.978	1.0,1.0,1.0	-0.007
