ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7995	"ENSG00000010361.14"	"FUZ"	chr19	-	49812446	49812736	49812614	49812736	49811630	49811699	7995	10,21,11	12,5,16	15,15,14	0,5,7	298	149	0.044940120501	0.27255891264892207	0.294,0.677,0.256	1.0,0.6,0.5	-0.291
7996	"ENSG00000010361.14"	"FUZ"	chr19	-	49812446	49812736	49812637	49812736	49811630	49811699	7996	15,39,31	5,2,3	18,22,16	0,0,5	298	149	0.282781779041	0.9634326583481282	0.6,0.907,0.838	1.0,1.0,0.615	-0.09
7997	"ENSG00000010361.14"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49811630	49811699	7997	17,25,36	5,2,3	7,14,13	0,0,5	172	149	0.563041492598	1.0	0.747,0.915,0.912	1.0,1.0,0.693	-0.04
7998	"ENSG00000010361.14"	"FUZ"	chr19	-	49812446	49812736	49812614	49812736	49812250	49812335	7998	17,29,9	73,153,84	24,23,14	83,48,44	298	149	0.00266703280733	0.032531829280454366	0.104,0.087,0.051	0.126,0.193,0.137	-0.071
7999	"ENSG00000010361.14"	"FUZ"	chr19	-	49812446	49812736	49812637	49812736	49812250	49812335	7999	22,47,29	5,16,12	27,30,16	7,5,14	298	149	0.91784631873	1.0	0.688,0.595,0.547	0.659,0.75,0.364	0.019
8000	"ENSG00000010361.14"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49812250	49812335	8000	78,173,104	5,16,12	90,57,50	7,5,14	172	149	0.289645786686	0.9766395839881733	0.931,0.904,0.882	0.918,0.908,0.756	0.045
8002	"ENSG00000102901.13"	"CENPT"	chr16	-	67829764	67830548	67829921	67830548	67829422	67829516	8002	684,1204,1600	1,4,4	551,983,508	0,2,0	298	149	1	1.0	0.997,0.993,0.995	1.0,0.996,1.0	-0.004
8003	"ENSG00000102901.13"	"CENPT"	chr16	-	67829764	67831358	67831215	67831358	67829422	67829516	8003	326,591,735	0,0,0	249,458,203	0,2,0	298	149	1	1.0	1.0,1.0,1.0	1.0,0.991,1.0	0.003
8004	"ENSG00000102901.13"	"CENPT"	chr16	-	67831753	67831890	67831840	67831890	67831215	67831358	8004	144,206,252	0,0,0	85,122,126	3,0,0	236	149	1	1.0	1.0,1.0,1.0	0.947,1.0,1.0	0.018
8005	"ENSG00000102901.13"	"CENPT"	chr16	-	67832227	67832545	67832454	67832545	67832011	67832108	8005	299,440,502	5,11,4	198,307,191	1,0,1	298	149	0.00316210024865	0.03738483078783671	0.968,0.952,0.984	0.99,1.0,0.99	-0.025
8007	"ENSG00000141527.19"	"CARD14"	chr17	+	80198098	80198230	80198098	80198162	80198398	80198591	8007	0,3,0	0,0,2	0,0,2	0,0,0	217	149	1	1.0	NA,1.0,0.0	NA,NA,1.0	-0.5
8019	"ENSG00000134352.21"	"IL6ST"	chr5	-	55954809	55956235	55956024	55956235	55952249	55952351	8019	282,35,33	4,0,0	92,125,449	0,1,6	298	149	0.651299760473	1.0	0.972,1.0,1.0	1.0,0.984,0.974	0.005
8020	"ENSG00000134352.21"	"IL6ST"	chr5	-	55969549	55969855	55969759	55969855	55964145	55964312	8020	135,21,6	1,0,0	32,25,277	0,0,2	298	149	1	1.0	0.985,1.0,1.0	1.0,1.0,0.986	-0.0
8021	"ENSG00000134352.21"	"IL6ST"	chr5	-	55969549	55969855	55969759	55969855	55968275	55968396	8021	366,52,25	2,1,0	81,91,682	0,2,4	298	149	1	1.0	0.989,0.963,1.0	1.0,0.958,0.988	0.002
8022	"ENSG00000244045.13"	"TMEM199"	chr17	+	28360528	28360576	28360528	28360571	28360734	28360847	8022	0,0,2	163,150,192	0,1,0	68,131,80	154	149	1	1.0	0.0,0.0,0.01	0.0,0.007,0.0	0.001
8023	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40742398	40742770	40742514	40742770	40740855	40741439	8023	35,51,30	0,2,4	50,90,41	2,2,7	265	149	0.439952373813	1.0	1.0,0.935,0.808	0.934,0.962,0.767	0.027
8024	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40742398	40742770	40742576	40742770	40740855	40741439	8024	82,113,64	2,6,2	69,188,77	5,10,0	298	149	0.769996498355	1.0	0.953,0.904,0.941	0.873,0.904,1.0	0.007
8025	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40742514	40742770	40742576	40742770	40740855	40741439	8025	50,71,42	2,6,2	38,124,53	5,10,0	211	149	0.884730153243	1.0	0.946,0.893,0.937	0.843,0.898,1.0	0.012
8026	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40742398	40742770	40742514	40742770	40742072	40742189	8026	37,49,20	12,33,9	48,82,34	19,21,10	265	149	0.0930955427039	0.45798243656741777	0.634,0.455,0.555	0.587,0.687,0.657	-0.096
8027	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40742398	40742770	40742576	40742770	40742072	40742189	8027	84,111,54	1,10,2	67,180,70	21,10,4	298	149	0.0397450072077	0.2501705009110179	0.977,0.847,0.931	0.615,0.9,0.897	0.114
8028	"ENSG00000188493.15"	"ACTMAP"	chr19	-	40742514	40742770	40742576	40742770	40742072	40742189	8028	62,102,47	1,10,2	55,143,56	21,10,4	211	149	0.0246267760759	0.17522945405968005	0.978,0.878,0.943	0.649,0.91,0.908	0.111
8029	"ENSG00000117308.15"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265	8029	660,234,690	37,10,31	395,444,313	11,29,8	298	149	0.358863182276	1.0	0.899,0.921,0.918	0.947,0.884,0.951	-0.015
8030	"ENSG00000117308.15"	"GALE"	chr1	-	23798116	23798730	23798614	23798730	23797694	23797871	8030	672,194,482	1,0,1	402,420,238	0,0,4	298	149	1	1.0	0.997,1.0,0.996	1.0,1.0,0.967	0.009
8032	"ENSG00000122970.16"	"IFT81"	chr12	+	110124334	110124861	110124334	110124443	110127359	110127524	8032	153,39,12	21,17,3	38,49,15	27,16,6	298	149	0.0404832166073	0.25352420515184615	0.785,0.534,0.667	0.413,0.605,0.556	0.137
8033	"ENSG00000099326.9"	"MZF1"	chr19	-	58570343	58571429	58570993	58571429	58569515	58569586	8033	133,52,13	0,0,0	136,115,40	2,2,0	298	149	0.437068041585	1.0	1.0,1.0,1.0	0.971,0.966,1.0	0.021
8036	"ENSG00000283239.1"	"KBTBD11-OT1"	chr8	+	1869193	1869316	1869193	1869250	1876570	1876734	8036	4,7,1	135,89,27	2,0,2	27,49,51	215	149	0.139905334438	0.6013813784060775	0.02,0.052,0.025	0.049,0.0,0.026	0.007
8037	"ENSG00000129559.13"	"NEDD8"	chr14	-	24218058	24218215	24218132	24218215	24216856	24217223	8037	141,99,110	3763,3325,2884	121,49,43	2523,2164,1092	223	149	0.844906972448	1.0	0.024,0.02,0.025	0.031,0.015,0.026	-0.001
8038	"ENSG00000106462.12"	"EZH2"	chr7	-	148813958	148815546	148815505	148815546	148811624	148811720	8038	252,555,510	0,2,5	13,81,46	0,0,0	298	149	1	1.0	1.0,0.993,0.981	1.0,1.0,1.0	-0.009
8039	"ENSG00000106462.12"	"EZH2"	chr7	-	148816683	148818117	148817876	148818117	148815505	148815546	8039	208,517,319	0,0,2	9,60,34	0,0,0	298	149	1	1.0	1.0,1.0,0.988	1.0,1.0,1.0	-0.004
8040	"ENSG00000106462.12"	"EZH2"	chr7	-	148826453	148826632	148826468	148826632	148819595	148819687	8040	10,31,9	395,755,312	0,1,8	28,92,48	164	149	0.93421239351	1.0	0.022,0.036,0.026	0.0,0.01,0.132	-0.019
8041	"ENSG00000106462.12"	"EZH2"	chr7	-	148846469	148846598	148846496	148846598	148829727	148829848	8041	45,52,24	8,9,1	4,17,5	0,0,0	176	149	1.75967048187e-05	0.00063915142280367	0.826,0.83,0.953	1.0,1.0,1.0	-0.13
8042	"ENSG00000106462.12"	"EZH2"	chr7	-	148846469	148846598	148846496	148846598	148832633	148832750	8042	92,204,69	12,35,12	10,39,5	2,0,4	176	149	0.355151858717	1.0	0.866,0.831,0.83	0.809,1.0,0.514	0.068
8043	"ENSG00000106462.12"	"EZH2"	chr7	-	148846469	148846598	148846496	148846598	148836821	148837000	8043	23,41,13	1,2,1	2,14,1	2,2,0	176	149	0.698016736058	1.0	0.951,0.946,0.917	0.458,0.856,1.0	0.167
8044	"ENSG00000197024.9"	"ZNF398"	chr7	+	149153944	149154340	149153944	149154317	149166157	149166284	8044	83,144,22	0,2,0	15,59,68	0,0,0	172	149	1	1.0	1.0,0.984,1.0	1.0,1.0,1.0	-0.005
8045	"ENSG00000291118.1"	"ZNF767P"	chr7	-	149551573	149551826	149551654	149551826	149550867	149550946	8045	20,39,22	2,14,17	32,44,32	17,14,16	230	149	0.624354675801	1.0	0.866,0.643,0.456	0.549,0.671,0.564	0.06
8046	"ENSG00000133619.18"	"KRBA1"	chr7	+	149730427	149730713	149730427	149730568	149731671	149731776	8046	6,4,1	4,13,30	0,3,2	10,35,23	294	149	0.0188293232477	0.14348032097140162	0.432,0.135,0.017	0.0,0.042,0.042	0.167
8048	"ENSG00000165516.11"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780212	49780322	8048	230,350,74	0,0,0	302,427,161	0,4,2	280	149	1	1.0	1.0,1.0,1.0	1.0,0.983,0.977	0.013
8049	"ENSG00000165516.11"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780702	49780775	8049	11,16,5	0,0,0	58,45,10	0,1,0	280	149	1	1.0	1.0,1.0,1.0	1.0,0.96,1.0	0.013
8051	"ENSG00000261040.9"	"WFDC21P"	chr17	-	60085102	60085203	60085112	60085203	60083561	60083766	8051	25,74,911	5,27,276	2,2,130	0,0,42	159	149	0.508489203037	1.0	0.824,0.72,0.756	1.0,1.0,0.744	-0.148
8052	"ENSG00000261040.9"	"WFDC21P"	chr17	-	60085054	60085203	60085102	60085203	60083565	60083766	8052	9,13,361	21,63,765	0,2,21	1,2,113	197	149	0.146329154219	0.6224463306986481	0.245,0.135,0.263	0.0,0.431,0.123	0.03
8053	"ENSG00000261040.9"	"WFDC21P"	chr17	-	60085054	60085203	60085112	60085203	60083565	60083766	8053	13,24,507	5,27,276	1,2,38	0,0,42	207	149	0.39167386019	1.0	0.652,0.39,0.569	1.0,1.0,0.394	-0.261
8055	"ENSG00000197150.13"	"ABCB8"	chr7	+	151040497	151040644	151040497	151040634	151040827	151040922	8055	14,9,12	225,87,271	4,10,4	65,61,50	159	149	0.202985234974	0.7783680154017666	0.055,0.088,0.04	0.055,0.133,0.07	-0.025
8057	"ENSG00000082014.17"	"SMARCD3"	chr7	-	151242464	151242603	151242480	151242603	151242136	151242232	8057	4,0,3	107,41,179	18,3,16	316,101,296	165	149	0.00402445922385	0.04497763146244667	0.033,0.0,0.015	0.049,0.026,0.047	-0.025
8058	"ENSG00000082014.17"	"SMARCD3"	chr7	-	151242704	151242843	151242720	151242843	151242480	151242603	8058	0,0,2	113,39,327	2,2,1	504,178,499	165	149	1	1.0	0.0,0.0,0.005	0.004,0.01,0.002	-0.004
8060	"ENSG00000187790.12"	"FANCM"	chr14	+	45181636	45181720	45181636	45181705	45183773	45183902	8060	0,0,0	32,16,9	0,2,0	2,4,2	164	149	1	1.0	0.0,0.0,0.0	0.0,0.312,0.0	-0.104
8064	"ENSG00000143933.20"	"CALM2"	chr2	-	47176235	47176511	47176440	47176511	47170733	47170764	8064	39,30,7	7510,3284,2498	10,20,15	2604,1496,6328	298	149	1	1.0	0.003,0.005,0.001	0.002,0.007,0.001	-0.0
8066	"ENSG00000183077.16"	"AFMID"	chr17	+	78205602	78205753	78205602	78205738	78205945	78206050	8066	4,9,15	10,15,12	0,0,4	2,0,16	164	149	1	1.0	0.267,0.353,0.532	0.0,NA,0.185	0.292
8069	"ENSG00000105983.23"	"LMBR1"	chr7	-	156836808	156836885	156836812	156836885	156833752	156833792	8069	2,0,0	114,89,15	0,0,0	52,64,51	153	149	1	1.0	0.017,0.0,0.0	0.0,0.0,0.0	0.006
8070	"ENSG00000241973.11"	"PI4KA"	chr22	-	20726487	20726541	20726497	20726541	20721297	20721418	8070	142,240,257	0,0,0	109,301,263	0,0,2	159	149	1	1.0	1.0,1.0,1.0	1.0,1.0,0.992	0.003
8071	"ENSG00000165410.15"	"CFL2"	chr14	-	34713253	34713561	34713396	34713561	34713059	34713136	8071	2129,368,391	28,1,4	839,405,571	30,17,25	292	149	9.29682375528e-09	9.648037097146134e-07	0.975,0.995,0.98	0.935,0.924,0.921	0.057
8072	"ENSG00000165410.15"	"CFL2"	chr14	-	34713253	34713561	34713507	34713561	34713059	34713136	8072	1713,280,310	33,7,6	699,329,471	49,4,21	298	149	6.99755891452e-05	0.0018373510113707534	0.963,0.952,0.963	0.877,0.976,0.918	0.036
8073	"ENSG00000165410.15"	"CFL2"	chr14	-	34713396	34713561	34713507	34713561	34713059	34713136	8073	489,71,97	33,7,6	246,93,154	49,4,21	260	149	0.0121026141656	0.10289582758737686	0.895,0.853,0.903	0.742,0.93,0.808	0.057
8074	"ENSG00000126870.16"	"DYNC2I1"	chr7	+	158902375	158905283	158902375	158902595	158905988	158906091	8074	0,0,2	58,32,12	4,7,2	8,48,37	298	149	0.000804980906197	0.012962968385999966	0.0,0.0,0.077	0.2,0.068,0.026	-0.072
8077	"ENSG00000048991.18"	"R3HDM1"	chr2	+	135641535	135641790	135641535	135641604	135645378	135645527	8077	26,60,22	42,15,3	0,44,8	0,11,8	298	149	1	1.0	0.236,0.667,0.786	NA,0.667,0.333	0.063
8078	"ENSG00000126522.17"	"ASL"	chr7	+	66089090	66089335	66089090	66089175	66089611	66089695	8078	255,454,561	27,9,22	128,334,201	0,1,0	298	149	1.2307110886e-10	1.937603983200558e-08	0.825,0.962,0.927	1.0,0.994,1.0	-0.093
8079	"ENSG00000126522.17"	"ASL"	chr7	+	66089090	66089335	66089090	66089175	66092005	66092086	8079	9,7,15	0,0,2	0,1,0	0,0,0	298	149	1	1.0	1.0,1.0,0.789	NA,1.0,NA	-0.07
8080	"ENSG00000166801.17"	"FAM111A"	chr11	+	59142855	59142969	59142855	59142946	59143082	59143304	8080	24,4,3	5,0,2	0,0,14	10,8,12	172	149	1.69445869119e-05	0.0006237558542871819	0.806,1.0,0.565	0.0,0.0,0.503	0.623
8082	"ENSG00000170949.18"	"ZNF160"	chr19	-	53091412	53091720	53091636	53091720	53086261	53086321	8082	4,44,4	7,18,0	4,68,24	0,2,3	298	149	0.00327011105923	0.03824684455321241	0.222,0.55,1.0	1.0,0.944,0.8	-0.324
8084	"ENSG00000147316.15"	"MCPH1"	chr8	+	6406626	6407310	6406626	6406689	6409278	6409370	8084	4,8,2	76,56,20	0,2,0	22,39,36	298	149	0.0046000631223	0.050125354489329	0.026,0.067,0.048	0.0,0.025,0.0	0.039
8087	"ENSG00000249898.10"	"MCPH1-AS1"	chr8	-	6620991	6621635	6621422	6621635	6620134	6620224	8087	0,0,1	0,0,1	0,2,2	0,0,0	298	149	1	1.0	NA,NA,0.333	NA,1.0,1.0	-0.667
8088	"ENSG00000249898.10"	"MCPH1-AS1"	chr8	-	6621344	6621635	6621422	6621635	6620134	6620224	8088	0,0,0	0,0,1	0,1,2	0,0,0	227	149	1	1.0	NA,NA,0.0	NA,1.0,1.0	-1.0
8089	"ENSG00000156482.11"	"RPL30"	chr8	-	98044826	98045088	98044942	98045088	98042644	98042718	8089	146,102,104	502,444,721	266,290,345	689,639,620	265	149	7.07656155896e-13	1.65237712401716e-10	0.141,0.114,0.075	0.178,0.203,0.238	-0.096
8090	"ENSG00000156482.11"	"RPL30"	chr8	-	98044826	98045088	98044942	98045088	98042644	98042775	8090	200,138,168	17295,16372,24683	459,366,560	49518,42405,44463	265	149	1	1.0	0.006,0.005,0.004	0.005,0.005,0.007	-0.001
8091	"ENSG00000156482.11"	"RPL30"	chr8	-	98044942	98045399	98045346	98045399	98042644	98042775	8091	17473,16530,24855	97,27,92	49642,42771,44960	124,250,287	298	149	0.34671974116	1.0	0.989,0.997,0.993	0.995,0.988,0.987	0.003
8092	"ENSG00000181392.17"	"SYNE4"	chr19	-	36006422	36006671	36006601	36006671	36005332	36005437	8092	6,6,1	2,0,0	0,2,0	0,0,0	298	149	1	1.0	0.6,1.0,1.0	NA,1.0,NA	-0.133
8095	"ENSG00000141447.19"	"OSBPL1A"	chr18	-	24397572	24397788	24397654	24397788	24377412	24377535	8095	13,6,15	68,174,89	4,2,10	38,74,170	231	149	0.0330791692066	0.21974150493826516	0.11,0.022,0.098	0.064,0.017,0.037	0.037
8096	"ENSG00000101911.13"	"PRPS2"	chrX	+	12799206	12799399	12799206	12799390	12809233	12809332	8096	22,13,1	262,45,30	5,7,16	78,8,87	158	149	0.279337874318	0.9576880032989429	0.073,0.214,0.03	0.057,0.452,0.148	-0.113
8098	"ENSG00000137070.19"	"IL11RA"	chr9	+	34655217	34655665	34655217	34655317	34656738	34656908	8098	31,36,51	1,0,0	72,90,53	0,0,0	298	149	1	1.0	0.939,1.0,1.0	1.0,1.0,1.0	-0.02
8099	"ENSG00000137070.19"	"IL11RA"	chr9	+	34658519	34658695	34658519	34658683	34659758	34659900	8099	0,0,1	25,46,72	5,6,3	41,79,40	161	149	0.000129088858773	0.00301422485234955	0.0,0.0,0.013	0.101,0.066,0.065	-0.073
8100	"ENSG00000172977.13"	"KAT5"	chr11	+	65712921	65713058	65712921	65713055	65713347	65713503	8100	109,129,49	4,0,0	50,67,84	1,0,0	152	149	1	1.0	0.964,1.0,1.0	0.98,1.0,1.0	-0.005
8103	"ENSG00000009950.16"	"MLXIPL"	chr7	-	73607135	73607420	73607330	73607420	73606973	73607018	8103	2,0,0	0,0,0	17,4,0	7,0,0	298	149	1	1.0	1.0,NA,NA	0.548,1.0,NA	0.226
8104	"ENSG00000147180.17"	"ZNF711"	chrX	+	85246929	85247188	85246929	85247183	85247546	85247651	8104	0,2,0	0,0,0	0,2,0	0,6,0	154	149	1	1.0	NA,1.0,NA	NA,0.244,NA	0.756
8112	"ENSG00000248538.10"	"PPP1R3B-DT"	chr8	+	9189045	9189597	9189045	9189586	9198923	9198991	8112	2,0,2	9,0,0	3,0,0	4,0,0	160	149	1	1.0	0.171,NA,1.0	0.411,NA,NA	0.175
8115	"ENSG00000100296.14"	"THOC5"	chr22	-	29528273	29528466	29528425	29528466	29528077	29528177	8115	8,6,23	374,244,446	9,2,8	146,403,236	298	149	0.192239220127	0.7512612200778996	0.011,0.012,0.025	0.03,0.002,0.017	-0.0
8116	"ENSG00000100296.14"	"THOC5"	chr22	-	29528936	29529239	29529161	29529239	29528425	29528466	8116	1,0,2	418,261,433	1,0,0	170,432,246	298	149	1	1.0	0.001,0.0,0.002	0.003,0.0,0.0	0.0
8118	"ENSG00000076604.16"	"TRAF4"	chr17	+	28747212	28747391	28747212	28747264	28747842	28747947	8118	25,47,12	308,449,231	8,38,0	84,560,78	276	149	0.139550994639	0.6006480598747742	0.042,0.053,0.027	0.049,0.035,0.0	0.013
8119	"ENSG00000076604.16"	"TRAF4"	chr17	+	28748016	28748178	28748016	28748135	28748261	28748423	8119	565,808,520	4,8,4	184,1026,159	0,0,0	192	149	1	1.0	0.991,0.987,0.99	1.0,1.0,1.0	-0.011
8120	"ENSG00000141401.12"	"IMPA2"	chr18	+	12012169	12012349	12012169	12012215	12014264	12014373	8120	9,18,13	253,155,222	9,16,0	106,125,24	283	149	0.225816435609	0.8369545669000238	0.018,0.058,0.03	0.043,0.063,0.0	0.0
8122	"ENSG00000160336.17"	"ZNF761"	chr19	+	53445000	53445219	53445000	53445123	53446226	53446337	8122	1,10,9	6,2,17	2,13,0	7,12,0	245	149	1	1.0	0.092,0.753,0.244	0.148,0.397,NA	0.09
8124	"ENSG00000154328.16"	"NEIL2"	chr8	+	11769709	11770335	11769709	11769791	11771445	11771585	8124	79,48,32	144,48,27	15,40,25	8,17,22	298	149	0.00884817568311	0.0821724042843369	0.215,0.333,0.372	0.484,0.541,0.362	-0.156
8125	"ENSG00000154328.16"	"NEIL2"	chr8	+	11771445	11771590	11771445	11771585	11779597	11779950	8125	8,17,1	110,52,37	0,6,2	24,41,23	154	149	0.198461984488	0.7679978141122331	0.066,0.24,0.025	0.0,0.124,0.078	0.043
8127	"ENSG00000164733.23"	"CTSB"	chr8	-	11861299	11861479	11861360	11861479	11853328	11853479	8127	2,0,2	1,0,16	0,3,4	6,6,12	210	149	1	1.0	0.587,NA,0.081	0.0,0.262,0.191	0.183
8128	"ENSG00000164733.23"	"CTSB"	chr8	-	11861299	11861479	11861405	11861479	11853328	11853479	8128	2,2,2	4,0,9	0,4,4	6,31,13	255	149	0.206318357465	0.7888359187755379	0.226,1.0,0.115	0.0,0.07,0.152	0.373
8129	"ENSG00000164733.23"	"CTSB"	chr8	-	11861360	11861479	11861405	11861479	11853328	11853479	8129	1,2,16	4,0,9	6,7,12	6,31,13	194	149	0.284408169395	0.9669780506522455	0.161,1.0,0.577	0.434,0.148,0.415	0.247
8131	"ENSG00000175215.11"	"CTDSP2"	chr12	-	57827533	57827590	57827551	57827590	57826345	57826402	8131	3,5,7	15,16,5	5,4,3	1,5,0	167	149	0.00897677560519	0.08297146849794991	0.151,0.218,0.555	0.817,0.416,1.0	-0.436
8132	"ENSG00000175215.11"	"CTDSP2"	chr12	-	57827533	57827590	57827551	57827590	57826995	57827097	8132	24,55,7	174,249,137	10,47,43	96,296,176	167	149	0.328179498297	1.0	0.11,0.165,0.044	0.085,0.124,0.179	-0.023
8139	"ENSG00000012048.25"	"BRCA1"	chr17	-	43091434	43094860	43094743	43094860	43090943	43091032	8139	148,79,58	12,4,9	4,3,9	0,0,0	298	149	4.33279555487e-05	0.0012818016894905007	0.86,0.908,0.763	1.0,1.0,1.0	-0.156
8140	"ENSG00000012048.25"	"BRCA1"	chr17	-	43106455	43106533	43106477	43106533	43104867	43104956	8140	55,44,13	4,0,0	3,2,9	0,0,0	171	149	0.489168120652	1.0	0.923,1.0,1.0	1.0,1.0,1.0	-0.026
8141	"ENSG00000012048.25"	"BRCA1"	chr17	-	43124736	43125364	43125270	43125364	43124016	43124115	8141	17,12,2	23,15,1	0,2,2	0,0,0	298	149	1	1.0	0.27,0.286,0.5	NA,1.0,1.0	-0.648
8142	"ENSG00000012048.25"	"BRCA1"	chr17	-	43125181	43125343	43125270	43125343	43124016	43124115	8142	2,11,2	23,15,1	0,1,1	0,0,0	238	149	1	1.0	0.052,0.315,0.556	NA,1.0,1.0	-0.692
8143	"ENSG00000012048.25"	"BRCA1"	chr17	-	43125181	43125343	43125276	43125343	43124016	43124115	8143	2,11,2	18,6,2	0,1,1	0,0,3	244	149	1	1.0	0.064,0.528,0.379	NA,1.0,0.169	-0.261
8144	"ENSG00000012048.25"	"BRCA1"	chr17	-	43125270	43125343	43125276	43125343	43124016	43124115	8144	23,15,1	18,6,2	0,0,0	0,0,3	155	149	1	1.0	0.551,0.706,0.325	NA,NA,0.0	0.527
8145	"ENSG00000168890.14"	"TMEM150A"	chr2	-	85601305	85601482	85601434	85601482	85601020	85601107	8145	16,39,14	57,92,60	37,51,23	158,265,198	278	149	0.00288651710487	0.034691266234632465	0.131,0.185,0.111	0.112,0.094,0.059	0.054
8152	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446671	38446948	38446671	38446940	38447465	38447623	8152	3,19,26	2,0,0	6,8,13	2,0,0	157	149	1	1.0	0.587,1.0,1.0	0.74,1.0,1.0	-0.051
8153	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446671	38447012	38446671	38446940	38447465	38447623	8153	103,65,139	2,0,0	67,83,94	2,0,0	221	149	1	1.0	0.972,1.0,1.0	0.958,1.0,1.0	0.005
8154	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446671	38447076	38446671	38446940	38447465	38447623	8154	92,69,87	2,0,0	47,64,80	2,0,0	285	149	1	1.0	0.96,1.0,1.0	0.925,1.0,1.0	0.012
8155	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446671	38447012	38446671	38446948	38447465	38447623	8155	100,54,119	0,8,6	61,75,87	0,0,6	213	149	0.0698551941353	0.37247518009475267	1.0,0.825,0.933	1.0,1.0,0.91	-0.051
8156	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446671	38447076	38446671	38446948	38447465	38447623	8156	89,58,69	0,8,6	41,56,73	0,0,6	277	149	0.0963438842783	0.4686728537288135	1.0,0.796,0.861	1.0,1.0,0.867	-0.07
8157	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446671	38447076	38446671	38447012	38447465	38447623	8157	28,25,9	37,21,59	8,14,16	28,33,30	213	149	0.457771808761	1.0	0.346,0.454,0.096	0.167,0.229,0.272	0.076
8158	"ENSG00000174365.22"	"SNHG11"	chr20	+	38446687	38446967	38446687	38446948	38447465	38447623	8158	11,5,8	0,8,6	6,5,10	0,0,6	168	149	0.168036483241	0.687498452709423	1.0,0.357,0.542	1.0,1.0,0.596	-0.232
8161	"ENSG00000078674.20"	"PCM1"	chr8	+	17991541	17991700	17991541	17991676	17993482	17993619	8161	131,246,131	112,143,35	145,206,157	84,108,45	173	149	0.568603129832	1.0	0.502,0.597,0.763	0.598,0.622,0.75	-0.036
8162	"ENSG00000104763.20"	"ASAH1"	chr8	-	18062247	18062423	18062278	18062423	18061685	18061740	8162	1,4,0	371,240,122	1,0,0	1547,484,513	180	149	1	1.0	0.002,0.014,0.0	0.001,0.0,0.0	0.005
8163	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18067219	18067298	18062278	18062367	8163	61,34,62	1,0,0	99,45,55	0,0,0	298	149	1	1.0	0.968,1.0,1.0	1.0,1.0,1.0	-0.011
8164	"ENSG00000104763.20"	"ASAH1"	chr8	-	18064456	18067298	18067219	18067298	18063184	18063230	8164	487,265,146	0,0,1	1735,480,612	2,2,6	298	149	1	1.0	1.0,1.0,0.986	0.998,0.992,0.981	0.005
8167	"ENSG00000104763.20"	"ASAH1"	chr8	-	18083898	18084074	18083980	18084074	18075540	18075587	8167	2,0,1	595,424,266	0,0,0	1583,615,749	231	149	1	1.0	0.002,0.0,0.002	0.0,0.0,0.0	0.001
8168	"ENSG00000104763.20"	"ASAH1"	chr8	-	18083916	18084073	18083980	18084073	18075540	18075587	8168	2,0,0	595,424,266	4,0,3	1583,615,749	213	149	1	1.0	0.002,0.0,0.0	0.002,0.0,0.003	-0.001
8169	"ENSG00000104763.20"	"ASAH1"	chr8	-	18083940	18084120	18083980	18084120	18075540	18075587	8169	2,2,0	595,424,266	2,2,0	1583,615,749	189	149	1	1.0	0.003,0.004,0.0	0.001,0.003,0.0	0.001
8170	"ENSG00000104763.20"	"ASAH1"	chr8	-	18083980	18084980	18084675	18084980	18075540	18075587	8170	606,426,267	55,27,36	1588,616,751	33,41,31	298	149	9.4127472261e-08	7.414523055932747e-06	0.846,0.887,0.788	0.96,0.883,0.924	-0.082
8171	"ENSG00000104763.20"	"ASAH1"	chr8	-	18084286	18084971	18084675	18084971	18075540	18075587	8171	11,3,1	55,27,36	5,1,2	33,41,31	298	149	0.206679431451	0.7897503799172925	0.091,0.053,0.014	0.07,0.012,0.031	0.015
8172	"ENSG00000104763.20"	"ASAH1"	chr8	-	18084461	18084998	18084675	18084998	18075540	18075587	8172	11,2,1	55,27,36	5,1,2	33,41,31	298	149	0.287598578473	0.9712394142853689	0.091,0.036,0.014	0.07,0.012,0.031	0.009
